ID,RA,Dec,mag_r,True_Class,Prediction_Elliptical,Prediction_Spiral,predBin_Elliptical,predBin_Spiral,Train
SPLUS.STRIPE82-0030.18417.griz,19.9583,0.706,16.81,Spiral,0.00034752488,0.9660689,0,1,1
SPLUS.STRIPE82-0030.19524.griz,19.8112,0.7379,16.4,Spiral,0.0018256903,0.8153546,0,1,1
SPLUS.STRIPE82-0030.19910.griz,19.1485,0.7589,15.38,Spiral,0.0011128187,0.69420516,0,1,1
SPLUS.STRIPE82-0030.20263.griz,19.4685,0.7808,16.18,Spiral,0.00015240908,0.9976736,0,1,1
SPLUS.STRIPE82-0030.20369.griz,20.1304,0.7857,16.6,Spiral,0.0005812943,0.97426915,0,1,1
SPLUS.STRIPE82-0030.20577.griz,19.1827,0.7937,16.75,Spiral,0.0007557273,0.88372064,0,1,1
SPLUS.STRIPE82-0030.22855.griz,20.0349,1.1367,16.93,Spiral,0.0004684627,0.98167795,0,1,1
SPLUS.STRIPE82-0030.22867.griz,20.0608,1.1138,16.57,Elliptical,0.98411787,0.09038833,1,0,1
SPLUS.STRIPE82-0030.23244.griz,19.8701,1.1198,16.34,Spiral,0.00053721666,0.84130204,0,1,1
SPLUS.STRIPE82-0030.23414.griz,19.283,1.1211,15.93,Elliptical,0.99689364,0.0062978864,1,0,1
SPLUS.STRIPE82-0030.24686.griz,19.9467,1.0681,16.01,Spiral,0.00040850043,0.90471315,0,1,1
SPLUS.STRIPE82-0030.25516.griz,19.4655,1.0365,16.57,Spiral,0.0002014041,0.83191884,0,1,1
SPLUS.STRIPE82-0030.25948.griz,20.2327,1.0222,16.75,Spiral,0.00022149086,0.9954568,0,1,1
SPLUS.STRIPE82-0030.26050.griz,19.8109,1.0178,16.34,Spiral,0.0002439022,0.7594502,0,1,1
SPLUS.STRIPE82-0030.27947.griz,19.7761,0.9656,15.37,Spiral,0.00015714765,0.9932287,0,1,1
SPLUS.STRIPE82-0030.28076.griz,19.8182,0.9722,16.13,Spiral,0.00035187602,0.8138256,0,1,1
SPLUS.STRIPE82-0030.28129.griz,20.4521,0.9432,15.64,Elliptical,0.999305,0.0023639798,1,0,1
SPLUS.STRIPE82-0030.35733.griz,19.8498,1.2231,16.28,Spiral,0.0005053282,0.9484783,0,1,1
SPLUS.STRIPE82-0030.36290.griz,19.4491,1.1944,15.78,Spiral,0.00014799833,0.9941968,0,1,1
SPLUS.STRIPE82-0030.37161.griz,20.2935,1.1625,16.5,Spiral,0.0006901622,0.43611625,0,0,1
SPLUS.STRIPE82-0030.37243.griz,19.1978,1.1599,16.86,Spiral,0.000569433,0.8911937,0,1,1
SPLUS.STRIPE82-0030.37285.griz,19.6475,1.1666,16.29,Spiral,0.00010037422,0.86210144,0,1,1
SPLUS.STRIPE82-0031.01676.griz,21.5104,-1.2256,13.55,Elliptical,0.99997866,2.2292137e-05,1,0,1
SPLUS.STRIPE82-0031.03234.griz,21.2189,-1.2401,16.16,Elliptical,0.9987828,0.0007402599,1,0,1
SPLUS.STRIPE82-0031.03320.griz,21.0763,-1.2404,16.38,Elliptical,0.99997604,1.4841557e-05,1,0,1
SPLUS.STRIPE82-0031.04102.griz,21.1341,-1.1988,15.63,Elliptical,0.005219221,0.99507797,0,1,1
SPLUS.STRIPE82-0031.04193.griz,20.6855,-1.1938,16.3,Spiral,0.00015541911,0.98815906,0,1,1
SPLUS.STRIPE82-0031.04429.griz,21.3486,-1.1947,14.92,Elliptical,0.9999944,2.2798777e-05,1,0,1
SPLUS.STRIPE82-0031.05888.griz,21.6458,-1.113,14.39,Elliptical,0.9997655,0.0004892945,1,0,1
SPLUS.STRIPE82-0031.05954.griz,21.7774,-1.1223,15.62,Elliptical,0.99407864,0.019368678,1,0,1
SPLUS.STRIPE82-0031.08878.griz,21.4779,-0.9879,16.37,Elliptical,0.9915971,0.028941005,1,0,1
SPLUS.STRIPE82-0031.09271.griz,20.5993,-0.8751,12.54,Spiral,3.516674e-06,0.8730539,0,1,1
SPLUS.STRIPE82-0031.09726.griz,20.6916,-0.4266,7.8,Elliptical,0.9991003,0.0028567314,1,0,1
SPLUS.STRIPE82-0031.10040.griz,21.5989,-0.9387,15.64,Elliptical,0.9999552,0.00018674135,1,0,1
SPLUS.STRIPE82-0031.10665.griz,20.8208,-0.9059,14.64,Spiral,6.699562e-05,0.9971688,0,1,1
SPLUS.STRIPE82-0031.12794.griz,21.5706,-0.8167,16.58,Elliptical,0.99961585,0.00027421117,1,0,1
SPLUS.STRIPE82-0031.13044.griz,20.6523,-0.8139,16.12,Elliptical,0.9998436,8.5651875e-05,1,0,1
SPLUS.STRIPE82-0031.13634.griz,21.7496,-0.7838,16.74,Elliptical,0.9975966,0.0053758025,1,0,1
SPLUS.STRIPE82-0031.15351.griz,21.2387,-0.7047,16.98,Elliptical,0.9911757,0.0025251508,1,0,1
SPLUS.STRIPE82-0031.17259.griz,21.7263,-0.0683,16.71,Spiral,0.048915207,0.9627328,0,1,1
SPLUS.STRIPE82-0031.19112.griz,21.4218,-0.1863,16.81,Elliptical,0.9888216,0.0022520125,1,0,1
SPLUS.STRIPE82-0031.19381.griz,21.5956,-0.1644,16.35,Spiral,0.00065362453,0.8728083,0,1,1
SPLUS.STRIPE82-0031.20388.griz,20.8838,-0.2134,15.64,Spiral,0.0006044209,0.7953951,0,1,1
SPLUS.STRIPE82-0031.20885.griz,21.3822,-0.2327,16.89,Spiral,0.0029761791,0.7564925,0,1,1
SPLUS.STRIPE82-0031.22789.griz,20.8123,-0.3301,16.07,Spiral,0.00097471476,0.9272889,0,1,1
SPLUS.STRIPE82-0031.24980.griz,20.8071,-0.3852,13.68,Spiral,0.00012177229,0.96193445,0,1,1
SPLUS.STRIPE82-0031.26097.griz,21.1587,-0.0628,14.82,Spiral,0.00022661686,0.9847979,0,1,1
SPLUS.STRIPE82-0031.26542.griz,20.8721,-0.5325,14.1,Elliptical,0.99999845,1.6093254e-06,1,0,1
SPLUS.STRIPE82-0031.28219.griz,21.0329,-0.5325,16.67,Spiral,0.000824064,0.96145344,0,1,1
SPLUS.STRIPE82-0031.28814.griz,21.6972,-0.5793,16.03,Spiral,0.0004723072,0.9734982,0,1,1
SPLUS.STRIPE82-0031.29564.griz,20.6475,-0.5701,14.11,Elliptical,0.99759406,0.008370876,1,0,1
SPLUS.STRIPE82-0031.30046.griz,20.8015,-0.6411,13.67,Elliptical,0.9999752,4.5865774e-05,1,0,1
SPLUS.STRIPE82-0031.30851.griz,21.4903,-0.0027,16.97,Spiral,0.001503408,0.9498428,0,1,1
SPLUS.STRIPE82-0031.30980.griz,21.5599,-0.0141,15.84,Spiral,0.0009546876,0.82923436,0,1,1
SPLUS.STRIPE82-0031.31602.griz,21.7248,-0.0399,16.87,Spiral,5.00679e-05,0.9973586,0,1,1
SPLUS.STRIPE82-0032.00014.griz,20.7322,-0.0079,16.97,Spiral,5.5015087e-05,0.9970089,0,1,1
SPLUS.STRIPE82-0032.01285.griz,21.6891,0.0702,16.45,Spiral,3.606081e-05,0.99501336,0,1,1
SPLUS.STRIPE82-0032.01564.griz,21.4942,0.0875,16.47,Elliptical,0.9840957,0.08569822,1,0,1
SPLUS.STRIPE82-0032.02073.griz,21.4928,0.1164,16.17,Spiral,0.0008828938,0.99536157,0,1,1
SPLUS.STRIPE82-0032.02917.griz,21.2301,0.2117,14.81,Spiral,0.0002182424,0.6986776,0,1,1
SPLUS.STRIPE82-0032.03182.griz,21.6108,0.1752,16.89,Spiral,0.0007266104,0.9556415,0,1,1
SPLUS.STRIPE82-0032.04210.griz,20.5779,0.221,16.87,Spiral,9.778142e-05,0.9643197,0,1,1
SPLUS.STRIPE82-0032.06236.griz,21.041,0.3201,15.95,Spiral,0.00011122227,0.99203205,0,1,1
SPLUS.STRIPE82-0032.06899.griz,21.7315,0.3670000000000001,16.67,Elliptical,0.9997113,0.00035265088,1,0,1
SPLUS.STRIPE82-0032.07394.griz,20.7342,0.3786,16.39,Spiral,0.00038191676,0.94856584,0,1,1
SPLUS.STRIPE82-0032.07571.griz,21.6157,0.3802,16.71,Spiral,0.00029876828,0.86134946,0,1,1
SPLUS.STRIPE82-0032.07688.griz,20.7589,0.3865,16.53,Spiral,0.00011202693,0.99512786,0,1,1
SPLUS.STRIPE82-0032.07717.griz,21.3507,0.3961,16.81,Spiral,0.0012290776,0.9052837,0,1,1
SPLUS.STRIPE82-0032.08016.griz,21.6503,0.4113,15.89,Elliptical,0.99983764,0.0003593266,1,0,1
SPLUS.STRIPE82-0032.08097.griz,21.3203,0.406,16.53,Spiral,0.0015247166,0.9970186,0,1,1
SPLUS.STRIPE82-0032.08525.griz,21.5654,0.4278,16.02,Spiral,0.0013650358,0.8248456,0,1,1
SPLUS.STRIPE82-0032.09576.griz,20.9813,0.4709,16.93,Spiral,0.00023543835,0.99826455,0,1,1
SPLUS.STRIPE82-0032.09723.griz,21.1626,0.4878,15.8,Spiral,0.0008650124,0.96708006,0,1,1
SPLUS.STRIPE82-0032.09766.griz,21.4599,0.5224,15.99,Elliptical,0.9999752,2.7477741e-05,1,0,1
SPLUS.STRIPE82-0032.11826.griz,20.8724,0.5689,16.46,Spiral,0.17157209,0.88747215,0,1,1
SPLUS.STRIPE82-0032.12435.griz,21.0627,0.5977,15.91,Spiral,0.0004492998,0.8022028,0,1,1
SPLUS.STRIPE82-0032.14017.griz,20.9171,0.6824,15.03,Spiral,0.00054877996,0.9495255,0,1,1
SPLUS.STRIPE82-0032.15321.griz,21.2073,0.8536,16.98,Spiral,0.00022363663,0.9805651,0,1,1
SPLUS.STRIPE82-0032.15825.griz,21.3679,0.7367,15.4,Spiral,0.00063189864,0.4679731,0,0,1
SPLUS.STRIPE82-0032.18267.griz,21.8093,1.2574,16.88,Spiral,5.7518482e-05,0.93804765,0,1,1
SPLUS.STRIPE82-0032.18705.griz,20.863000000000003,1.2416,15.93,Spiral,0.00044232607,0.9014315,0,1,1
SPLUS.STRIPE82-0032.20113.griz,20.8803,1.18,16.54,Spiral,0.0008561313,0.92204607,0,1,1
SPLUS.STRIPE82-0032.20405.griz,21.4155,1.1782,14.52,Spiral,0.58359206,0.81640816,0,0,1
SPLUS.STRIPE82-0032.20955.griz,21.1196,1.1388,14.52,Spiral,0.00014346838,0.99284554,0,1,1
SPLUS.STRIPE82-0032.24144.griz,21.2039,0.9101,14.1,Spiral,0.9985461,0.0050139427,1,0,1
SPLUS.STRIPE82-0032.24172.griz,21.8485,1.0093,16.74,Spiral,1.4483929e-05,0.99865866,0,1,1
SPLUS.STRIPE82-0032.24447.griz,21.5994,0.9779,16.23,Elliptical,0.99831957,0.00041681528,1,0,1
SPLUS.STRIPE82-0032.24703.griz,20.9636,0.9722,16.26,Spiral,0.00072687864,0.8697053,0,1,1
SPLUS.STRIPE82-0032.26239.griz,20.618000000000002,0.8984,15.95,Spiral,0.0004788041,0.97009933,0,1,1
SPLUS.STRIPE82-0032.26415.griz,20.6897,0.8896,16.11,Spiral,0.00023573637,0.94209695,0,1,1
SPLUS.STRIPE82-0032.29338.griz,21.0766,0.7332,16.97,Spiral,0.00043401122,0.60411966,0,1,1
SPLUS.STRIPE82-0033.02465.griz,22.4332,-1.2414,13.23,Elliptical,0.99191153,0.026884407,1,0,1
SPLUS.STRIPE82-0033.04034.griz,22.4744,-1.1979,15.97,Spiral,0.0016292334,0.82069427,0,1,1
SPLUS.STRIPE82-0033.04181.griz,23.2364,-1.1876,16.92,Elliptical,0.9994385,0.0008081198,1,0,1
SPLUS.STRIPE82-0033.07051.griz,23.2676,-1.0561,16.33,Spiral,0.0008494854,0.8845815,0,1,1
SPLUS.STRIPE82-0033.08135.griz,22.0814,-1.0173,16.6,Spiral,0.0007342696,0.8595303,0,1,1
SPLUS.STRIPE82-0033.09363.griz,22.0004,-0.9686,15.68,Elliptical,0.999514,0.0011458099,1,0,1
SPLUS.STRIPE82-0033.09907.griz,22.3848,-0.9391,16.63,Elliptical,0.99897456,0.00035116076,1,0,1
SPLUS.STRIPE82-0033.10278.griz,22.9254,-0.9329999999999999,12.6,Spiral,0.0003644228,0.9245416,0,1,1
SPLUS.STRIPE82-0033.11151.griz,22.1725,-0.8885,16.5,Spiral,0.0009110868,0.8977623,0,1,1
SPLUS.STRIPE82-0033.15338.griz,22.0088,-0.7383,14.26,Elliptical,0.9999582,7.0899725e-05,1,0,1
SPLUS.STRIPE82-0033.15484.griz,22.5074,-0.7075,16.59,Spiral,0.0027464926,0.9356669,0,1,1
SPLUS.STRIPE82-0033.16266.griz,23.2582,-0.6899,13.53,Spiral,3.1650066e-05,0.88843405,0,1,1
SPLUS.STRIPE82-0033.17393.griz,22.4971,-0.6334,16.94,Spiral,0.0010190904,0.92571914,0,1,1
SPLUS.STRIPE82-0033.18167.griz,23.2453,-0.604,16.67,Elliptical,0.9999424,3.4064054e-05,1,0,1
SPLUS.STRIPE82-0033.22597.griz,23.0304,-0.2825,16.58,Elliptical,0.99969435,0.00020852685,1,0,1
SPLUS.STRIPE82-0033.25099.griz,23.2352,-0.3804,16.53,Spiral,0.0010270178,0.9941286,0,1,1
SPLUS.STRIPE82-0033.26658.griz,22.5618,-0.4699,16.42,Spiral,0.0074062943,0.96956885,0,1,1
SPLUS.STRIPE82-0033.26773.griz,22.8599,-0.4541,15.54,Elliptical,0.9992411,0.001398027,1,0,1
SPLUS.STRIPE82-0033.28621.griz,22.5309,-0.5129,16.7,Spiral,0.00016954541,0.98833734,0,1,1
SPLUS.STRIPE82-0033.29984.griz,23.215,-0.5779,15.51,Elliptical,0.9999926,2.041459e-05,1,0,1
SPLUS.STRIPE82-0033.30359.griz,22.9538,0.0258,16.95,Spiral,0.023618639,0.97710526,0,1,1
SPLUS.STRIPE82-0033.32602.griz,22.1559,-0.0693,15.19,Elliptical,0.9994928,0.00065883994,1,0,1
SPLUS.STRIPE82-0034.02197.griz,22.6591,0.1149,15.61,Elliptical,0.9986117,0.0018696487,1,0,1
SPLUS.STRIPE82-0034.02817.griz,23.1714,0.1467,16.8,Spiral,0.0007969141,0.9829492,0,1,1
SPLUS.STRIPE82-0034.05764.griz,22.1935,0.2833,16.57,Spiral,0.00051799417,0.9674197,0,1,1
SPLUS.STRIPE82-0034.07880.griz,22.6853,0.3841,15.85,Spiral,0.0005917847,0.92339134,0,1,1
SPLUS.STRIPE82-0034.08101.griz,22.73,0.3969,16.53,Spiral,0.00020721555,0.99768084,0,1,1
SPLUS.STRIPE82-0034.08251.griz,22.7908,0.4044,16.8,Elliptical,0.96908474,0.03916931,1,0,1
SPLUS.STRIPE82-0034.09502.griz,23.1857,0.4581,16.84,Elliptical,0.81402695,0.51233035,1,0,1
SPLUS.STRIPE82-0034.09958.griz,22.8871,0.556,14.42,Elliptical,0.9999631,3.129244e-05,1,0,1
SPLUS.STRIPE82-0034.10152.griz,22.497,0.4912,16.06,Spiral,9.343028e-05,0.99784946,0,1,1
SPLUS.STRIPE82-0034.10252.griz,22.9773,0.4920000000000001,16.35,Spiral,0.00155586,0.966985,0,1,1
SPLUS.STRIPE82-0034.10567.griz,22.7873,0.5233,15.31,Spiral,0.0011485815,0.92721045,0,1,1
SPLUS.STRIPE82-0034.10939.griz,22.9876,0.5428,16.22,Spiral,0.019811124,0.97409916,0,1,1
SPLUS.STRIPE82-0034.10994.griz,22.9705,0.5362,16.83,Spiral,0.0013739765,0.85326904,0,1,1
SPLUS.STRIPE82-0034.11074.griz,22.8682,0.535,15.98,Elliptical,0.9987173,0.0031511188,1,0,1
SPLUS.STRIPE82-0034.12933.griz,22.8669,0.6352,15.93,Elliptical,0.9914224,0.0071924627,1,0,1
SPLUS.STRIPE82-0034.13018.griz,22.5314,0.6357,16.05,Elliptical,0.9968362,0.0027217865,1,0,1
SPLUS.STRIPE82-0034.13511.griz,22.7615,0.6365,16.49,Spiral,0.00024300814,0.9901731,0,1,1
SPLUS.STRIPE82-0034.13590.griz,22.9503,0.6628,14.95,Spiral,0.00017079711,0.8980351,0,1,1
SPLUS.STRIPE82-0034.14991.griz,22.9445,0.6822,16.17,Spiral,0.00047546625,0.9988461,0,1,1
SPLUS.STRIPE82-0034.17612.griz,22.865,1.1631,14.45,Elliptical,0.9998883,0.00010830164,1,0,1
SPLUS.STRIPE82-0034.20773.griz,22.8951,1.1739,16.25,Spiral,0.00074103475,0.9454384,0,1,1
SPLUS.STRIPE82-0034.24299.griz,22.6854,0.9861,16.39,Spiral,0.001121968,0.9765817,0,1,1
SPLUS.STRIPE82-0034.24506.griz,23.228,0.9761,15.89,Elliptical,0.9999393,4.8547983e-05,1,0,1
SPLUS.STRIPE82-0034.24594.griz,22.0122,0.976,16.99,Spiral,0.0031129718,0.9891342,0,1,1
SPLUS.STRIPE82-0034.25166.griz,22.8764,0.9417,16.75,Spiral,0.0009801388,0.95477945,0,1,1
SPLUS.STRIPE82-0034.26695.griz,22.87,0.8789,16.54,Spiral,0.00032374263,0.99053895,0,1,1
SPLUS.STRIPE82-0034.29177.griz,22.8769,0.7582,16.55,Spiral,0.00024449825,0.98965037,0,1,1
SPLUS.STRIPE82-0034.29216.griz,22.6619,0.7651,16.64,Spiral,0.00026622415,0.9221679,0,1,1
SPLUS.STRIPE82-0034.29276.griz,22.3206,0.7557,16.91,Spiral,0.02060929,0.96686125,0,1,1
SPLUS.STRIPE82-0035.02951.griz,23.5182,-1.1876,16.98,Spiral,0.023909688,0.9718287,0,1,1
SPLUS.STRIPE82-0035.03227.griz,23.5531,-1.1248,14.46,Elliptical,0.92916155,0.37826163,1,0,1
SPLUS.STRIPE82-0035.03298.griz,23.4856,-1.1659,16.56,Spiral,0.28563976,0.857077,0,1,1
SPLUS.STRIPE82-0035.03586.griz,23.5102,-1.0758,13.46,Spiral,0.0010789335,0.85026145,0,1,1
SPLUS.STRIPE82-0035.03860.griz,23.6314,-1.1377,16.97,Elliptical,0.9987634,0.00087457895,1,0,1
SPLUS.STRIPE82-0035.04406.griz,24.0729,-1.1094,16.9,Spiral,0.00036221743,0.99703217,0,1,1
SPLUS.STRIPE82-0035.05423.griz,23.5331,-1.0322,12.96,Spiral,0.0004454553,0.98963785,0,1,1
SPLUS.STRIPE82-0035.05485.griz,23.6562,-1.0523,15.87,Spiral,0.0005604923,0.9667496,0,1,1
SPLUS.STRIPE82-0035.05880.griz,23.7031,-1.0212,16.67,Spiral,0.00013911724,0.98234725,0,1,1
SPLUS.STRIPE82-0035.05935.griz,23.6515,-1.0266,16.84,Spiral,7.3075294e-05,0.97455585,0,1,1
SPLUS.STRIPE82-0035.06190.griz,23.7805,-1.0066,16.01,Spiral,0.0005748272,0.9950012,0,1,1
SPLUS.STRIPE82-0035.06309.griz,23.6072,-0.9993,16.7,Elliptical,0.99194425,0.0033397973,1,0,1
SPLUS.STRIPE82-0035.06716.griz,23.7146,-0.9856,16.93,Elliptical,0.96847445,0.06581876,1,0,1
SPLUS.STRIPE82-0035.06886.griz,23.5084,-0.9782,16.01,Spiral,0.0003427863,0.8845906,0,1,1
SPLUS.STRIPE82-0035.07501.griz,23.7643,-0.9076,14.29,Elliptical,0.99978346,0.00017887354,1,0,1
SPLUS.STRIPE82-0035.07623.griz,24.6583,-0.9356,15.71,Spiral,0.00018015504,0.98699033,0,1,1
SPLUS.STRIPE82-0035.09059.griz,24.6289,-0.8667,16.72,Elliptical,0.9963111,0.0016773641,1,0,1
SPLUS.STRIPE82-0035.10096.griz,24.6796,-0.807,15.24,Spiral,0.00034853816,0.8741107,0,1,1
SPLUS.STRIPE82-0035.11063.griz,23.8733,-0.7644,16.98,Spiral,0.32225156,0.84616077,0,1,1
SPLUS.STRIPE82-0035.11589.griz,24.5591,0.0424,16.5,Spiral,0.00054320693,0.8153275,0,1,1
SPLUS.STRIPE82-0035.13452.griz,24.1166,-0.6982,15.66,Spiral,0.0008497834,0.56297356,0,1,1
SPLUS.STRIPE82-0035.13709.griz,23.8133,-0.7109,16.64,Spiral,0.0010435581,0.9637678,0,1,1
SPLUS.STRIPE82-0035.14407.griz,24.6647,-0.0569,15.65,Spiral,0.00036084652,0.970524,0,1,1
SPLUS.STRIPE82-0035.14686.griz,24.0093,-0.1528,16.3,Spiral,0.014653653,0.9796135,0,1,1
SPLUS.STRIPE82-0035.15092.griz,24.6197,-0.0909,16.22,Spiral,0.0005413592,0.86119086,0,1,1
SPLUS.STRIPE82-0035.15953.griz,24.398000000000003,-0.1352,15.11,Spiral,0.00014624,0.9677118,0,1,1
SPLUS.STRIPE82-0035.16361.griz,24.6693,-0.1593,14.84,Spiral,0.00081309676,0.949983,0,1,1
SPLUS.STRIPE82-0035.16515.griz,23.8023,-0.1633,15.84,Spiral,0.00019577146,0.9970291,0,1,1
SPLUS.STRIPE82-0035.17280.griz,24.6019,-0.2058,14.25,Elliptical,0.9999876,1.7613173e-05,1,0,1
SPLUS.STRIPE82-0035.18458.griz,23.6533,-0.2642,16.19,Spiral,0.00092482567,0.78800225,0,1,1
SPLUS.STRIPE82-0035.18467.griz,24.5553,-0.2631,16.88,Spiral,0.0005696714,0.9375342,0,1,1
SPLUS.STRIPE82-0035.18591.griz,24.2762,-0.3374,16.63,Spiral,0.00014129281,0.9928758,0,1,1
SPLUS.STRIPE82-0035.18649.griz,24.4331,-0.29100000000000004,16.67,Spiral,0.0009973645,0.8619828,0,1,1
SPLUS.STRIPE82-0035.18858.griz,24.5632,-0.2805,16.59,Spiral,0.00050607324,0.93370503,0,1,1
SPLUS.STRIPE82-0035.19210.griz,24.311,-0.3832,16.29,Spiral,3.4362078e-05,0.997652,0,1,1
SPLUS.STRIPE82-0035.20009.griz,23.3589,-0.3461,16.96,Spiral,0.01856479,0.9483288,0,1,1
SPLUS.STRIPE82-0035.20533.griz,23.5996,-0.3702,16.91,Elliptical,0.97324824,0.0017807782,1,0,1
SPLUS.STRIPE82-0035.20605.griz,23.5307,-0.3782,16.62,Spiral,0.0005547106,0.9261787,0,1,1
SPLUS.STRIPE82-0035.20940.griz,24.2435,-0.3996,14.92,Spiral,0.00017678738,0.9987817,0,1,1
SPLUS.STRIPE82-0035.21596.griz,23.6386,-0.4303,16.4,Spiral,0.00030508637,0.961204,0,1,1
SPLUS.STRIPE82-0035.22090.griz,23.7516,-0.4511,15.55,Spiral,0.0016011298,0.99460256,0,1,1
SPLUS.STRIPE82-0035.22174.griz,24.1062,-0.5006,16.13,Spiral,0.0012570322,0.8177063,0,1,1
SPLUS.STRIPE82-0035.22397.griz,23.916999999999998,-0.4663,15.19,Spiral,0.0003668666,0.87043756,0,1,1
SPLUS.STRIPE82-0035.22740.griz,23.7643,-0.484,15.26,Elliptical,0.9996692,0.0003528595,1,0,1
SPLUS.STRIPE82-0035.22923.griz,24.413,-0.4944,16.48,Spiral,3.4570694e-05,0.99582505,0,1,1
SPLUS.STRIPE82-0035.22978.griz,24.3035,-0.5044,14.26,Elliptical,0.9999964,1.0341406e-05,1,0,1
SPLUS.STRIPE82-0035.23243.griz,24.5292,-0.5136,16.43,Spiral,0.00011664629,0.9864672,0,1,1
SPLUS.STRIPE82-0035.23311.griz,24.1188,-0.5178,16.44,Spiral,0.00011873245,0.99038494,0,1,1
SPLUS.STRIPE82-0035.23349.griz,23.4032,-0.5285,16.23,Elliptical,0.999921,2.0235777e-05,1,0,1
SPLUS.STRIPE82-0035.24727.griz,23.7075,-0.6108,16.34,Spiral,0.0015709102,0.9853488,0,1,1
SPLUS.STRIPE82-0035.24931.griz,23.7461,-0.6207,16.54,Spiral,0.0003902316,0.83527905,0,1,1
SPLUS.STRIPE82-0035.25079.griz,23.3122,-0.6369,14.26,Elliptical,0.99955976,0.00028565526,1,0,1
SPLUS.STRIPE82-0035.25197.griz,23.4596,-0.6395,15.54,Elliptical,0.99961394,0.00045511127,1,0,1
SPLUS.STRIPE82-0035.25362.griz,24.3152,-0.6447,16.58,Spiral,0.0011106133,0.7934395,0,1,1
SPLUS.STRIPE82-0035.25528.griz,23.7677,-0.6589,16.99,Spiral,0.0069628954,0.98443234,0,1,1
SPLUS.STRIPE82-0035.25557.griz,23.7141,-0.6585,16.09,Elliptical,0.95657766,0.088654816,1,0,1
SPLUS.STRIPE82-0035.25815.griz,23.4505,-0.6796,15.86,Spiral,0.0006697476,0.85405296,0,1,1
SPLUS.STRIPE82-0036.00218.griz,24.2369,0.0513,16.87,Spiral,0.000116199255,0.99752045,0,1,1
SPLUS.STRIPE82-0036.00397.griz,24.3007,0.0698,16.99,Spiral,0.0019713938,0.9910207,0,1,1
SPLUS.STRIPE82-0036.00905.griz,23.8188,0.1232,16.5,Spiral,0.00010699034,0.988366,0,1,1
SPLUS.STRIPE82-0036.01017.griz,24.2046,0.1274,16.98,Spiral,0.00062152743,0.9862688,0,1,1
SPLUS.STRIPE82-0036.02010.griz,24.6598,0.2226,16.88,Spiral,0.00027692318,0.98898053,0,1,1
SPLUS.STRIPE82-0036.02061.griz,24.6942,0.2333,15.99,Spiral,0.0003707111,0.9609424,0,1,1
SPLUS.STRIPE82-0036.03564.griz,24.0556,0.376,16.82,Spiral,0.00015434623,0.98668027,0,1,1
SPLUS.STRIPE82-0036.03694.griz,23.7313,0.3879,16.24,Elliptical,0.9747036,0.015595108,1,0,1
SPLUS.STRIPE82-0036.03813.griz,23.8041,0.3972,16.97,Spiral,2.4050474e-05,0.9988693,0,1,1
SPLUS.STRIPE82-0036.05341.griz,23.5774,0.5333,16.7,Spiral,3.1262636e-05,0.99838537,0,1,1
SPLUS.STRIPE82-0036.05957.griz,24.6905,0.607,16.68,Spiral,0.00039294362,0.94086945,0,1,1
SPLUS.STRIPE82-0036.06115.griz,24.6365,0.606,16.92,Spiral,1.9848347e-05,0.99949616,0,1,1
SPLUS.STRIPE82-0036.06299.griz,24.0006,0.6635,13.0,Spiral,1.3113022e-05,0.7100661,0,1,1
SPLUS.STRIPE82-0036.06588.griz,23.619,0.649,16.97,Spiral,5.1796436e-05,0.9962076,0,1,1
SPLUS.STRIPE82-0036.07971.griz,24.691,0.6992,15.7,Spiral,0.0004659295,0.9226512,0,1,1
SPLUS.STRIPE82-0036.08312.griz,24.6287,0.6722,15.67,Spiral,1.6957521e-05,0.99795437,0,1,1
SPLUS.STRIPE82-0036.10107.griz,23.3399,1.2055,16.16,Spiral,0.00018778443,0.9991225,0,1,1
SPLUS.STRIPE82-0036.11222.griz,24.5137,1.11,16.21,Spiral,0.00010967255,0.9822136,0,1,1
SPLUS.STRIPE82-0036.11555.griz,23.9101,1.0829,16.95,Spiral,0.00023064017,0.99678916,0,1,1
SPLUS.STRIPE82-0036.11847.griz,24.4694,1.043,14.83,Spiral,0.00036242604,0.95367396,0,1,1
SPLUS.STRIPE82-0036.11917.griz,24.2616,1.0502,16.62,Elliptical,0.99407816,0.006437063,1,0,1
SPLUS.STRIPE82-0036.12138.griz,24.3866,0.9872,16.41,Elliptical,0.92936534,0.18265644,1,0,1
SPLUS.STRIPE82-0036.12188.griz,24.4224,1.0258,15.99,Spiral,0.00038599968,0.9895055,0,1,1
SPLUS.STRIPE82-0036.12340.griz,24.4821,1.0014,13.89,Elliptical,0.99978554,0.0008893907,1,0,1
SPLUS.STRIPE82-0036.12649.griz,24.3558,0.9774,14.81,Elliptical,0.99960995,0.0018752813,1,0,1
SPLUS.STRIPE82-0036.12930.griz,24.372,0.9523,16.96,Spiral,3.2663345e-05,0.9995748,0,1,1
SPLUS.STRIPE82-0036.14458.griz,24.3659,0.7955,15.73,Spiral,0.00014963746,0.98076355,0,1,1
SPLUS.STRIPE82-0036.14753.griz,23.316999999999997,0.7794,16.98,Spiral,0.010506421,0.97671866,0,1,1
SPLUS.STRIPE82-0036.15080.griz,24.6603,0.7415,14.26,Spiral,0.0008004308,0.90709054,0,1,1
SPLUS.STRIPE82-0036.15102.griz,23.8278,0.7404,16.45,Spiral,6.392598e-05,0.99716854,0,1,1
